text,labels
"interessos principals: música en directe, cultura, cinema, exposicions. hobbies: música en directe, cultura, cinema, exposicions. interessos: música en directe, cultura, cinema, exposicions. wishlist productes: abonament festival, entrada teatre, sessió de cinema, clauer. tags rellevants: museu, cultura, festival. descripcions productes: entrades per activitats culturals. pressupost orientatiu: 15","music_live_events,experiences_cultural"
"sorpreses, pilates, ioga, salut, fitness, nadal, sortir. coses que li agraden: ampolla fitness, rodet massatge, tassa amistat, clauer, bloc ioga, estoreta ioga. tags rellevants: amic invisible, zara, sorpresa, fitness, pilates, salut. llistat provisional amb idees variades, producte pendent de revisar, benestar actiu, material per cuidar el cos",wellbeing_fitness
"hobbies: moda, camping, sorpreses, youtube, accessoris, plans. interessos: moda, camping, sorpreses, youtube, accessoris, plans. productes: cartera, caixa sorpresa, bufanda, cantimplora, tenda de campanya, cinturó, frontal LED, bossa. tags: moda, barat, idea, accessori, natura, tenda. notes: complements de moda",outdoor_camping
"interessos principals: música en directe, festivals. hobbies: música en directe, festivals. interessos: música en directe, festivals. wishlist productes: concert acústic, abonament festival, entrada concert. tags rellevants: concert, música en directe, festival. descripcions productes: entrades i experiències musicals, plans de música en directe. pressupost orientatiu: 15",music_live_events
"interessos principals: camping, domòtica. wishlist títols: idees regal, wishlist, llista regals. wishlist productes: endoll intel·ligent, frontal LED, altaveu intel·ligent, sensor de moviment, bossa petita, mitjons, caixa sorpresa. tags rellevants: domòtica, smart home, sorpresa, camping, natura, casa. descripcions productes: dispositius per a la llar intel·ligent. pressupost orientatiu: 20",outdoor_camping
"hobbies: córrer, running, marató. wishlist productes: armilla running, sabatilles running, ronyonera esportiva, mitjons tècnics. tags rellevants: sabatilles, trail, running, córrer. pressupost orientatiu: 75",sports_running
"interessos principals: road trips, escapades, rutes. descripcions wishlist: accessoris útils per viatjar, idees per escapades i viatges. wishlist productes: motxilla de viatge, mapa rascable, adaptador universal. pressupost orientatiu: 75",outdoor_travel
"interessos: manualitats, pintura, DIY, fotografia, dibuix. wishlist títols: aniversari, idees nadal. wishlist productes: càmera instantània, kit lettering, aquarel·les, pack sorpresa. tags rellevants: creativitat, manualitats, art, dibuix, regal. descripcions productes: eines per dibuixar o fer manualitats",art_creative
"hobbies: moda, joieria. wishlist productes: collaret, arracades, anell senzill. tags rellevants: collaret, joieria, polsera, arracades. pressupost orientatiu: 100",fashion_jewelry
"hobbies: gastronomia, cuinar, receptes. interessos: gastronomia, cuinar, receptes. productes: llibre pendent, detall personalitzat, motlle silicona, ganivet de cuina, paella antiadherent, bossa petita, davantal. tags: casa, estris, cumple, cuina, nadal. notes: regal orientatiu per si algu no sap que comprar, accessoris per cuinar millor",cooking_tools
"interessos principals: guitarra, música, piano. hobbies: guitarra, música, piano. interessos: guitarra, música, piano. wishlist productes: partitures, afinador, suport guitarra, pues guitarra. tags rellevants: piano, guitarra, nadal. descripcions productes: material per instruments, accessoris per tocar música. pressupost orientatiu: 25",music_instruments
"hobbies: ioga, gimnàs, casa. interessos: ioga, gimnàs, casa. productes: banda elàstica, estoreta fitness, endoll intel·ligent. tags: sorpresa, força, ioga, entrenament, regal. notes: material per cuidar el cos, material per entrenar a casa, benestar actiu","sports_gym,wellbeing_fitness"
"hobbies: guitarra, piano, casa, instagram, música, youtube. interessos: guitarra, piano, casa, instagram, música, youtube. productes: espelma, afinador, mitjons, suport guitarra, partitures, pues guitarra. tags: piano, amazon, accessori, guitarra, música, idea, instrument. notes: ",music_instruments
"muntanya, cuinar. coses que li agraden: teclat gaming, frontal LED, ganivet de cuina, comandament bluetooth, alfombreta XXL, paella antiadherent, espelma, suport auriculars. tags rellevants: barat, receptes, acampada, setup. material per acampar","gaming_accessories,outdoor_camping"
"interessos principals: força, fitness, gimnàs, entrenament. hobbies: força, fitness, gimnàs, entrenament. interessos: força, fitness, gimnàs, entrenament. wishlist productes: estoreta fitness, peses 3kg, banda elàstica. tags rellevants: fitness, entrenament, força. descripcions productes: accessoris de gimnàs. pressupost orientatiu: 40",sports_gym
"wishlist productes: organitzador, motxilla trekking, botes de muntanya, jaqueta impermeable, bastons de senderisme, caixa sorpresa. descripcions wishlist: . interessos principals: senderisme, trekking, amazon, familia, netflix. pressupost orientatiu: 15",outdoor_hiking
"interessos principals: mòbils, fotografia mòbil, tecnologia. descripcions wishlist: accessoris per al telèfon, complements per carregar i protegir el mòbil. wishlist productes: suport de mòbil, protector de pantalla, carregador ràpid, funda mòbil. pressupost orientatiu: 50",tech_mobile
"hobbies: salut, força, gimnàs. wishlist productes: guants de gimnàs, banda elàstica, estoreta fitness, rodet massatge, bloc ioga. tags rellevants: pilates, força, fitness, salut. pressupost orientatiu: 25","sports_gym,wellbeing_fitness"
"interessos principals: podcasts, cinema. hobbies: podcasts, cinema. interessos: podcasts, cinema. wishlist productes: DAC portàtil, concert acústic, entrada concert, altaveu portàtil, auriculars bluetooth, barra de so, caixa sorpresa. tags rellevants: podcast, bluetooth. descripcions productes: entrades i experiències musicals, millorar la qualitat de so. pressupost orientatiu: 20","tech_audio,music_live_events"
"hobbies: rutes, escapades. wishlist productes: adaptador universal, motxilla de viatge, mapa rascable. tags rellevants: maleta, viatge, escapada. pressupost orientatiu: 50",outdoor_travel
"interessos principals: benestar, instagram, skincare, rutines, videojocs, autocura, setup gaming, cumple. wishlist títols: wishlist. wishlist productes: alfombreta XXL, comandament bluetooth, sals de bany, set skincare, ratolí gaming, teclat gaming, crema mans, kit autocura. tags rellevants: skincare, barat, setup, accessoris, gaming. descripcions productes: opcio flexible dins del pressupost, accessoris per millorar el setup de joc, productes d'autocura, m agrada pero no es imprescindible, regal orientatiu per si algu no sap que comprar. pressupost orientatiu: 25",gaming_accessories
"interessos principals: desconnexió, spa, relax. hobbies: desconnexió, spa, relax. interessos: desconnexió, spa, relax. wishlist productes: sals de bany, set skincare, difusor aromes, kit autocura, crema mans, caixa sorpresa. tags rellevants: spa, desconnexió, skincare, descans. descripcions productes: productes d'autocura. pressupost orientatiu: 25","wellbeing_relaxation,wellbeing_selfcare"
"interessos principals: domòtica, informàtica, gadgets, casa intel·ligent, tecnologia. descripcions wishlist: gadgets útils per al dia a dia, petits dispositius tecnològics. wishlist productes: llum intel·ligent, endoll intel·ligent, localitzador bluetooth, altaveu intel·ligent, mini impressora, powerbank, sensor de moviment. pressupost orientatiu: 20","tech_smart_home,tech_gadgets"
"restaurants, natura, familia, muntanya. coses que li agraden: llum intel·ligent, sopar degustació, estoreta inflable, cantimplora, tast de vins, localitzador bluetooth, brunch especial, tenda de campanya. tags rellevants: nadal, natura, sorpresa, gadget, tast, gastronomia, electrònica, smart. ","experiences_food,outdoor_camping"
"interessos principals: tastos, restaurants. descripcions wishlist: plans relacionats amb menjar, experiències gastronòmiques. wishlist productes: brunch especial, classe de cuina, tast de vins, sopar degustació, targeta regal. pressupost orientatiu: 50",experiences_food
"interessos principals: escapades romàntiques, sorpreses. descripcions wishlist: experiències romàntiques, plans especials en parella. wishlist productes: sopar especial, spa en parella, escapada romàntica, caixa sorpresa. pressupost orientatiu: 100",experiences_romantic
"interessos principals: tastos, escapades romàntiques, sorpreses, gastronomia. descripcions wishlist: experiències romàntiques, experiències gastronòmiques, plans especials en parella. wishlist productes: brunch especial, sopar degustació, escapada romàntica. pressupost orientatiu: 75","experiences_romantic,experiences_food"
"interessos principals: receptes, gastronomia, cuinar. hobbies: receptes, gastronomia, cuinar. interessos: receptes, gastronomia, cuinar. wishlist productes: ganivet de cuina, davantal, paella antiadherent. tags rellevants: cuina, receptes, cumple. descripcions productes: accessoris per cuinar millor. pressupost orientatiu: 25",cooking_tools
"wishlist productes: novel·la contemporània, ampolla fitness, bloc ioga, llibre de fantasia. descripcions wishlist: m agrada pero no es imprescindible, opcio flexible dins del pressupost, peces de roba que m'agraden. interessos principals: llegir, pilates. pressupost orientatiu: 10","books_novels,wellbeing_fitness"
"hobbies: roba, sneakers, informàtica. interessos: roba, sneakers, informàtica. productes: detall personalitzat, pantalons, neteja sabatilles, pack sorpresa, sneakers Adidas, jaqueta, clauer, llum intel·ligent, dessuadora. tags: . notes: sabatilles i calçat, idees de roba per renovar armari, m agrada pero no es imprescindible, petits dispositius tecnològics, idees de sneakers","tech_gadgets,fashion_clothing"
"interessos principals: streetwear, sabates, moda, zara, sneakers, casa. wishlist títols: aniversari. wishlist productes: neteja sabatilles, llibre pendent, espelma, sabates casual, caixa sorpresa, sabatilles Nike, sneakers Adidas. tags rellevants: sabates, sneakers, streetwear. descripcions productes: sabatilles i calçat. pressupost orientatiu: 75",fashion_sneakers
"hobbies: familia, manualitats, plans en parella, sorpreses, videojocs. interessos: familia, manualitats, plans en parella, sorpreses, videojocs. productes: quadern de dibuix, edició col·leccionista, tassa amistat, figura de Link, pack sorpresa, aquarel·les, spa en parella, retoladors, bossa petita, amiibo, sopar especial. tags: manualitats, escapada, sorpresa. notes: llistat provisional amb idees variades, plans especials en parella, experiències romàntiques, figures i edicions especials, m agrada pero no es imprescindible, objectes de col·lecció relacionats amb videojocs","gaming_collectibles,art_creative"
"interessos: senderisme, trekking, excursions. wishlist títols: coses que m'agraden, aniversari. wishlist productes: jaqueta impermeable, botes de muntanya, motxilla trekking, espelma. tags rellevants: senderisme, muntanya. descripcions productes: equipament per caminar per muntanya, material per fer excursions",outdoor_hiking
"hobbies: divulgació, filosofia, política, història. wishlist productes: assaig històric, biografia, llibre de filosofia, divulgació científica. tags rellevants: filosofia, assaig, idea. pressupost orientatiu: 25",books_essays
